# Bangla word list for Amader Bangla Keyboard.
# Derived from the Google language-resources (bn) lexicon,
# https://github.com/google/language-resources  (CC BY 4.0).
# Format: bangla<TAB>freq
বুদ্ধি	11
বুদ্ধিকে	10
বুদ্ধিজীবি	9
বুদ্ধিজীবী	9
বুদ্ধিজীবীকে	8
বুদ্ধিজীবীদের	7
বুদ্ধিজীবীর	8
বুদ্ধিজীবীরা	8
বুদ্ধিটা	10
বুদ্ধিতে	10
বুদ্ধিদীপ্ত	8
বুদ্ধিপ্রতিবন্ধী	5
বুদ্ধিবলে	9
বুদ্ধিবৃত্তি	8
বুদ্ধিবৃত্তিক	7
বুদ্ধিবৃত্তির	7
বুদ্ধিমতি	9
বুদ্ধিমতী	9
বুদ্ধিমত্তা	8
বুদ্ধিমত্তার	7
বুদ্ধিমান	9
বুদ্ধিমানের	8
বুদ্ধির	10
বুদ্ধিসম্পন্ন	6
বুদ্ধিহীন	9
বুদ্ধের	10
বুদ্বুদ	10
বুধ	12
বুধবার	10
বুধবারই	9
বুধবারও	9
বুধবারে	10
বুধবারের	9
বুধা	12
বুধের	11
বুন	12
বুনছেন	10
বুনতে	11
বুনন	11
বুননে	11
বুননের	10
বুনা	12
বুনিপ	11
বুনিয়াদ	10
বুনে	12
বুনেছেন	10
বুনো	12
বুনোহাঁস	10
বুন্দেসলিগা	8
বুন্দেসলিগার	7
বুফন	11
বুফনের	10
বুফে	12
বুফেতে	11
বুফের	11
বুবু	12
বুভুক্ষু	10
বুম	12
বুমেরাং	11
বুয়েট	11
বুরুজ	11
বুরুন্ডি	10
বুরুন্ডির	9
বুর্জ	11
বুল	12
বুলক	11
বুলগেরিয়া	9
বুলডোজার	9
বুলনপুর	9
বুলবুল	10
বুলবুলকে	9
বুলবুলি	10
বুলবুলিকে	9
বুলবুলির	9
বুলবুলের	9
বুলাতে	11
বুলি	12
বুলু	12
বুলুর	11
বুলেট	11
বুলেটটি	10
বুলেটপ্রুফ	8
বুলেটবিদ্ধ	8
বুলেটিন	10
বুলেটিনে	10
বুলেটে	11
বুলেটের	10
বুলোতে	11
বুশ	12
বুশরা	11
বুশরার	10
বুশের	11
বুসান	11
বুস্ট	11
বুস্টার	10
বুহারি	11
বুহারির	10
বৃ	13
বৃক্কের	10
বৃক্ষ	11
বৃক্ষনিধন	8
বৃক্ষমেলা	9
বৃক্ষরাজি	9
বৃক্ষরোপণ	8
বৃক্ষরোপণের	7
বৃক্ষে	11
বৃক্ষের	10
বৃটিশ	11
বৃটেন	11
বৃটেনের	10
বৃতি	12
বৃত্ত	11
বৃত্তটির	9
বৃত্তাকার	9
বৃত্তান্ত	9
বৃত্তি	11
বৃত্তিপ্রাপ্ত	7
বৃত্তিমূলক	8
বৃত্তির	10
বৃত্তে	11
বৃত্তের	10
বৃথা	12
বৃদ্ধ	11
বৃদ্ধকে	10
বৃদ্ধদের	9
বৃদ্ধরা	10
বৃদ্ধসহ	9
বৃদ্ধা	11
বৃদ্ধাকে	10
বৃদ্ধাদের	9
বৃদ্ধার	10
বৃদ্ধাশ্রম	8
বৃদ্ধাশ্রমে	8
বৃদ্ধি	11
বৃদ্ধিই	10
বৃদ্ধিও	10
বৃদ্ধিকে	10
বৃদ্ধিতে	10
বৃদ্ধিতেও	9
বৃদ্ধিপ্রাপ্ত	7
বৃদ্ধির	10
বৃদ্ধিরও	9
বৃদ্ধিসহ	9
বৃদ্ধের	10
বৃন্দ	11
বৃন্দাবন	9
বৃন্দাবনে	9
বৃন্দাবনের	8
বৃশ্চিক	10
বৃশ্চিকের	9
বৃষ	12
বৃষ্টি	11
বৃষ্টিই	10
বৃষ্টিও	10
বৃষ্টিকে	10
বৃষ্টিটা	10
বৃষ্টিতে	10
বৃষ্টিতেই	9
বৃষ্টিতেও	9
বৃষ্টিধারা	9
বৃষ্টিপাত	9
বৃষ্টিপাতে	9
বৃষ্টিপাতের	8
বৃষ্টিবিঘ্নিত	7
বৃষ্টিভেজা	9
বৃষ্টিমুখর	8
বৃষ্টির	10
বৃষ্টিস্নাত	8
বৃহত	11
বৃহত্	11
বৃহত্তম	9
বৃহত্তর	9
বৃহৎ	11
বৃহদাকার	9
বৃহদাকারের	8
বৃহন্নলা	9
বৃহষ্পতিবার	7
বৃহস্পতি	9
বৃহস্পতিবার	7
বৃহস্পতিবারই	6
বৃহস্পতিবারও	6
বৃহস্পতিবারে	7
বৃহস্পতিবারের	6
বৃহস্পতির	8
বে	13
বেআইনি	10
বেআইনিভাবে	8
বেআইনী	10
বেইক	11
বেইকিং	11
বেইচা	11
বেইজ	11
বেইজড	10
বেইজিং	11
বেইজিস্ট	9
বেইত	11
বেইমান	10
বেইমানি	10
বেইল	11
বেইলআউট	8
বেইলআউটের	7
বেইলি	11
বেইলির	10
বেইলী	11
বেইস	11
বেঈমান	10
বেঈমানি	10
বেঁকে	12
বেঁচে	12
বেঁচেও	11
বেঁচেছিলেন	9
বেঁচেছে	11
বেঁছে	12
বেঁটে	12
বেঁধে	12
বেঁধেই	11
বেঁধেও	11
বেঁধেছি	11
বেঁধেছিল	10
বেঁধেছিলেন	9
বেঁধেছে	11
বেঁধেছেন	10
বেক	12
বেকন	11
বেকনের	10
বেকসুর	10
বেকহাম	10
বেকহামের	9
বেকার	11
বেকারত্ব	9
বেকারত্বের	8
বেকারদের	9
বেকারি	11
বেকারিতে	10
বেকারির	10
বেকারের	10
বেকিং	12
বেকুব	11
বেক্সিমকো	9
বেক্সিমকোর	8
বেখাপ্পা	10
বেগ	12
বেগতিক	10
বেগবান	10
বেগম	11
বেগমও	10
বেগমকে	10
বেগমকেও	9
বেগমগঞ্জ	8
বেগমগঞ্জে	8
বেগমগঞ্জের	7
বেগমসহ	9
বেগমের	10
বেগাওয়ান	9
বেগুন	11
বেগুনি	11
বেগুনির	10
বেগুনী	11
বেগুনে	11
বেগুনের	10
বেগে	12
বেগের	11
বেঘোরে	11
বেঙ্গল	10
বেঙ্গালুরু	9
বেচতে	11
বেচা	12
বেচাকেনা	10
বেচাকেনাও	9
বেচাকেনার	9
বেচাবিক্রি	9
বেচার	11
বেচারা	11
বেচারাকে	10
বেচারার	10
বেচারি	11
বেচি	12
বেচে	12
বেচেঁ	12
বেছে	12
বেজ	12
বেজড	11
বেজমেন্ট	9
বেজা	12
বেজার	11
বেজি	12
বেজিং	12
বেজে	12
বেজেই	11
বেজেছিল	10
বেজেছে	11
বেজোস	11
বেঞ্চ	11
বেঞ্চমার্ক	8
বেঞ্চিতে	10
বেঞ্চে	11
বেঞ্চেই	10
বেঞ্চের	10
বেঞ্জ	11
বেঞ্জামিন	9
বেটা	12
বেটার	11
বেটি	12
বেটে	12
বেঠিক	11
বেড	12
বেডরুম	10
বেডরুমে	10
বেডরুমের	9
বেডশিট	10
বেড়াকুঠি	10
বেডার	11
বেডির	11
বেডে	12
বেড়ে	12
বেডের	11
বেঢপ	11
বেণি	12
বেণিতে	11
বেণির	11
বেণী	12
বেণু	12
বেত	12
বেতন	11
বেতনই	10
বেতনও	10
বেতনকাঠামো	8
বেতনকাঠামোতে	7
বেতনকাঠামোর	7
বেতনক্রম	8
বেতনভাতা	9
বেতনভাতার	8
বেতনভুক	9
বেতনভুক্ত	8
বেতনভোগী	9
বেতনসহ	9
বেতনা	11
বেতনে	11
বেতনের	10
বেতাগী	11
বেতার	11
বেতারকেন্দ্র	7
বেতারে	11
বেতারের	10
বেতাল	11
বেতে	12
বেতের	11
বেত্রাঘাত	9
বেথনাল	10
বেথানি	11
বেথুন	11
বেদ	12
বেদখল	10
বেদখলে	10
বেদখলের	9
বেদনা	11
বেদনাকে	10
বেদনার	10
বেদনার্ত	9
বেদনাহত	9
বেদম	11
বেদানা	11
বেদানার	10
বেদান্ত	10
বেদান্তের	9
বেদি	12
বেদিতে	11
বেদির	11
বেদী	12
বেদীতে	11
বেদীর	11
বেদুইন	10
বেদে	12
বেদেদের	10
বেদের	11
বেদেরা	11
বেধে	12
বেধেছে	11
বেন	12
বেনকিজার	9
বেনগাজি	10
বেনগাজিতে	9
বেনগাজির	9
বেনজামিন	9
বেনজিন	10
বেনজিমা	10
বেনজির	10
বেনজিরকে	9
বেনজীর	10
বেনজেমা	10
বেনজেমার	9
বেনসন	10
বেনাপোল	10
বেনাপোলের	9
বেনামি	11
বেনামী	11
বেনামে	11
বেনারশী	10
বেনারস	10
বেনারসি	10
বেনারসির	9
বেনিতেজ	10
বেনিতেস	10
বেনিফিট	10
বেনিফিশিয়ারি	8
বেনু	12
বেনে	12
বেনেডিক্ট	9
বেনের	11
বেনো	12
বেন্দ্রে	10
বেপজা	11
বেপজার	10
বেপারি	11
বেপারির	10
বেপারী	11
বেপারীর	10
বেফাঁস	11
বেফাক	11
বেফাকের	10
বেবি	12
বেবিকর্ন	9
বেবিকর্নের	8
বেবিট্যাক্সি	8
বেবী	12
বেভান	11
বেভারলি	10
বেভারেজ	10
বেমক্কা	10
বেমানান	10
বেমালুম	10
বেয়ার	11
বের	12
বেরই	11
বেরসিক	10
বেরি	12
বেরিবেরি	10
বেরির	11
বেরুচ্ছে	10
বেরুতে	11
বেরুনী	11
বেরুনোর	10
বেরুলে	11
বেরুলেই	10
বেরেস্তা	10
বেরোই	11
বেরোচ্ছে	10
বেরোতে	11
বেরোতেই	10
বেরোতেন	10
বেরোন	11
বেরোনো	11
বেরোনোর	10
বেরোবার	10
বেরোবে	11
বেরোবেন	10
বেরোল	11
বেরোলাম	10
বেরোলে	11
বেরোলেই	10
বেরোলো	11
বের্টি	11
বের্ন	11
বেল	12
বেলআউট	9
বেলও	11
বেলকা	11
বেলকুচি	10
বেলকে	11
বেলগ্রেড	9
বেলচা	11
বেলজিয়ামের	8
বেলতলা	10
বেলভিউ	10
বেলমোপান	9
বেলস	11
বেলা	12
বেলাই	11
বেলাও	11
বেলাগ্রাম	9
বেলাগ্রামে	9
বেলাটা	11
বেলাতে	11
বেলাতেই	10
বেলাতেও	10
বেলাব	11
বেলাভূমি	10
বেলাভূমিতে	9
বেলায়েত	10
বেলার	11
বেলারুশ	10
বেলারুশের	9
বেলাল	11
বেলালকে	10
বেলালের	10
বেলি	12
বেলিজের	10
বেলিম	11
বেলিস	11
বেলী	12
বেলুচিস্তান	8
বেলুচিস্তানের	7
বেলুচ্চি	10
বেলুন	11
বেলুনে	11
বেলুনের	10
বেলুর	11
বেলে	12
বেলের	11
বেলো	12
বেল্ট	11
বেল্টে	11
বেল্টের	10
বেল্লাল	10
বেশ	12
বেশক	11
বেশকটি	10
বেশকিছু	10
বেশকিছুদিন	8
বেশখানিকটা	8
বেশতো	11
বেশভূষা	10
বেশরম	10
বেশি	12
বেশিই	11
বেশিও	11
বেশিকিছু	10
বেশিক্ষণ	9
বেশিদিন	10
বেশিদিনের	9
বেশিদূর	10
বেশিবার	10
বেশির	11
বেশিরভাগ	9
বেশিরভাগই	8
বেশিরভাগের	8
বেশিরভাগেরই	7
বেশিসংখ্যক	8
বেশী	12
বেশীর	11
বেশীরভাগ	9
বেশীরভাগই	8
বেশুমার	10
বেশে	12
বেশ্যা	11
বেশ্যার	10
বেষ্টন	10
বেষ্টনি	10
বেষ্টনী	10
বেষ্টনীতে	9
বেষ্টনীর	9
বেষ্টিত	10
বেস	12
বেসড	11
বেসন	11
বেসনের	10
বেসবল	10
বেসরকারি	9
বেসরকারিকরণ	6
বেসরকারিভাবে	7
বেসরকারী	9
বেসরকারীকরণ	6
বেসরকারীভাবে	7
বেসামরিক	9
বেসামাল	10
বেসার	11
বেসিক	11
বেসিন	11
বেসিনের	10
বেসিল	11
বেসিস	11
বেসিসের	10
বেসুরো	11
বেস্ট	11
বেহাত	11
বেহারী	11
বেহাল	11
বেহালা	11
বেহালার	10
বেহিসাবি	10
বেহুঁশ	11
বেহুদা	11
বেহুলা	11
বেহুলার	10
বেহেশত	10
বেহেশতি	10
বেহেশতে	10
বেহেশতের	9
বেহেসতের	9
বেহেস্ত	10
বেহেস্তের	9
বৈ	13
বৈকল্য	10
বৈকালিক	10
বৈকি	12
বৈচিত্র	10
বৈচিত্রের	9
বৈচিত্র্যও	8
বৈচিত্র্যকে	8
বৈচিত্র্যতা	8
বৈচিত্র্যপূর্ণ	6
বৈচিত্র্যে	9
বৈচিত্র‍্যে	7
বৈচিত্র্যের	8
বৈজ্ঞানিক	9
বৈজ্ঞানিকদের	7
বৈজ্ঞানিকভাবে	7
বৈজ্ঞানিকরা	8
বৈঠক	11
বৈঠকও	10
বৈঠককালে	9
বৈঠককে	10
বৈঠকখানা	9
বৈঠকটি	10
বৈঠকী	11
বৈঠকে	11
বৈঠকেই	10
বৈঠকেও	10
বৈঠকের	10
বৈঠা	12
বৈঠার	11
বৈতরণী	10
বৈদিক	11
বৈদেশিক	10
বৈদ্য	11
বৈদ্যনাথ	9
বৈদ্যুতিক	9
বৈদ্যের	10
বৈধ	12
বৈধতা	11
বৈধতার	10
বৈধভাবে	10
বৈপরীত্য	9
বৈপরীত্যের	8
বৈপ্লবিক	9
বৈবাহিক	10
বৈভব	11
বৈভবে	11
বৈভবের	10
বৈমানিক	10
বৈমানিকদের	8
বৈমানিকের	9
বৈরাগী	11
বৈরাগ্য	10
বৈরাগ্যের	9
বৈরান	11
বৈরি	12
বৈরিতা	11
বৈরিতার	10
বৈরী	12
বৈরুত	11
বৈরুতে	11
বৈশাখ	11
বৈশাখকে	10
বৈশাখি	11
বৈশাখী	11
বৈশাখীর	10
বৈশাখে	11
বৈশাখের	10
বৈশিষ্ট	10
বৈশিষ্ট্য	9
বৈশিষ্ট্যই	8
বৈশিষ্ট্যও	8
বৈশিষ্ট্যকে	8
বৈশিষ্ট্যগুলো	7
বৈশিষ্ট্যটি	8
বৈশিষ্ট্যপূর্ণ	6
বৈশিষ্ট্যমণ্ডিত	5
বৈশিষ্ট্যসমূহ	6
বৈশিষ্ট্যে	9
বৈশিষ্ট্যের	8
বৈশ্বিক	10
বৈশ্বিকভাবে	8
বৈশ্য	11
বৈষম্য	10
বৈষম্যও	9
বৈষম্যকে	9
বৈষম্যমূলক	7
বৈষম্যহীন	8
বৈষম্যে	10
বৈষম্যের	9
বৈষম্যেরও	8
বৈষ্ণব	10
বৈসাবি	11
বৈসু	12
বৈসুক	11
বো	13
বোইং	12
বোঁচকা	11
বোঁটা	12
বোঁটার	11
বোকা	12
বোকামি	11
বোকার	11
বোকোভা	11
বোখারা	11
বোখারি	11
বোগোতা	11
বোচাগঞ্জ	9
বোঝ	12
বোঝা	12
বোঝাই	11
বোঝাও	11
বোঝাচ্ছি	10
বোঝাচ্ছে	10
বোঝাচ্ছেন	9
বোঝাটা	11
বোঝাত	11
বোঝাতে	11
বোঝাতেই	10
বোঝান	11
বোঝানো	11
বোঝানোর	10
বোঝাবার	10
বোঝাবুঝি	10
বোঝাবুঝির	9
বোঝাবে	11
বোঝায়	11
বোঝার	11
বোঝাল	11
বোঝালাম	10
বোঝালেন	10
বোঝে	12
বোঝেন	11
বোঝেননি	10
বোঝেনা	11
বোঝেনি	11
বোঝো	12
বোট	12
বোটটি	11
বোটানিক	10
বোটানিক্যাল	8
বোটে	12
বোটের	11
বোতল	11
বোতলজাত	9
বোতলটা	10
বোতলটি	10
বোতলে	11
বোতলের	10
বোতাম	11
বোতামটি	10
বোতামে	11
বোতামের	10
বোথ	12
বোথাম	11
বোদা	12
বোদ্ধা	11
বোদ্ধাদের	9
বোদ্ধারা	10
বোধ	12
বোধও	11
বোধক	11
বোধকরি	10
বোধকে	11
বোধগম্য	9
বোধন	11
বোধবুদ্ধি	9
বোধশক্তি	9
বোধহয়	10
বোধিপ্রিয়	9
বোধিসত্ত্ব	8
বোধে	12
বোধের	11
বোন	12
বোনই	11
বোনও	11
বোনকে	11
বোনজামাই	9
বোনটা	11
বোনটি	11
বোনটির	10
বোনদের	10
বোনরা	11
বোনসহ	10
বোনা	12
বোনার	11
বোনাস	11
বোনাসও	10
বোনাসের	10
বোনে	12
বোনের	11
বোনেরা	11
বোপারা	11
বোবা	12
বোম	12
বোমা	12
বোমাও	11
বোমাং	12
বোমাগুলো	10
বোমাটি	11
বোমাটির	10
বোমান	11
বোমাবর্ষণ	8
বোমাবাজ	10
বোমাবাজদের	8
বোমাবাজি	10
বোমাবাজির	9
বোমার	11
বোমারু	11
বোমাসহ	10
বোমাহামলা	9
বোম্বাই	10
বোম্বে	11
বোম্বেতে	10
বোম্বের	10
বোর	12
বোরকা	11
বোরকার	10
বোরখা	11
বোরখার	10
বোরন	11
বোরহান	10
বোরহানউদ্দিন	6
বোরহানি	10
বোরা	12
বোরাক	11
বোরিং	12
বোরিস	11
বোরের	11
বোরো	12
বোরোতে	11
বোরোর	11
বোর্ড	11
বোর্ডই	10
বোর্ডও	10
বোর্ডকে	10
বোর্ডগুলো	9
বোর্ডগুলোর	8
বোর্ডটি	10
বোর্ডবাজার	8
বোর্ডসহ	9
বোর্ডার	10
বোর্ডারের	9
বোর্ডিং	11
বোর্ডে	11
বোর্ডেই	10
বোর্ডেও	10
বোর্ডের	10
বোর্ডেরও	9
বোর্নিও	10
বোর্নো	11
বোর্শবার্গ	8
বোর্হেস	10
বোল	12
বোলতা	11
বোলপুর	10
বোলাতে	11
বোলান	11
বোলানো	11
বোলার	11
বোলারকে	10
বোলারদের	9
বোলাররা	10
বোলাররাই	9
বোলাররাও	9
বোলারে	11
বোলারের	10
বোলিং	12
বোলিংই	11
বোলিংকে	11
বোলিংটা	11
বোলে	12
বোলের	11
বোলো	12
বোল্ট	11
বোল্টকে	10
বোল্টের	10
বোল্ড	11
বোল্ডার	10
বোস	12
বোসন	11
বোসের	11
বোস্টন	10
বোস্টনে	10
বোস্টনের	9
বোস্তামি	10
বোস্তামী	10
বৌ	13
বৌকে	12
বৌদি	12
বৌদির	11
বৌদ্ধ	11
বৌদ্ধদের	9
বৌদ্ধধর্ম	8
বৌদ্ধধর্মে	8
বৌদ্ধবিহারে	8
বৌদ্ধবিহারের	7
বৌদ্ধমন্দিরে	7
বৌদ্ধরা	10
বৌভাত	11
বৌভাতের	10
বৌমা	12
ব্যক্ত	10
ব্যক্তিও	9
ব্যক্তিক	9
ব্যক্তিকে	9
ব্যক্তিকেই	8
ব্যক্তিকেও	8
ব্যক্তিকেন্দ্রিক	5
ব্যক্তিগত	8
ব্যক্তিগতভাবে	6
ব্যক্তিজীবনে	7
ব্যক্তিজীবনের	6
ব্যক্তিটি	9
ব্যক্তিটিকে	8
ব্যক্তিত্ব	8
ব্যক্তিত্বকে	7
ব্যক্তিত্বদের	6
ব্যক্তিত্বসম্পন্ন	3
ব্যক্তিত্বে	8
ব্যক্তিত্বের	7
ব্যক্তিদেরও	7
ব্যক্তিরই	8
ব্যক্তিরাও	8
ব্যক্তিসহ	8
ব্যক্তিস্বাধীনতা	5
ব্যক্তিস্বার্থে	6
ব্যগ	11
ব্যগ্র	10
ব্যঘাত	10
ব্যঞ্জন	9
ব্যঞ্জনধ্বনি	6
ব্যঞ্জনবর্ণ	6
ব্যঞ্জনবর্ণের	5
ব্যঞ্জনা	9
ব্যতিত	10
ব্যতিব্যস্ত	7
ব্যতিরেকে	9
ব্যতিহার	9
ব্যতীত	10
ব্যথা	11
ব্যথাও	10
ব্যথাকে	10
ব্যথাটা	10
ব্যথানাশক	8
ব্যথামুক্ত	8
ব্যথার	10
ব্যথাসহ	9
ব্যথিত	10
ব্যপক	10
ব্যপম	10
ব্যপার	10
ব্যপারে	10
ব্যবচ্ছেদ	8
ব্যবধান	9
ব্যবধানই	8
ব্যবধানও	8
ব্যবধানটা	8
ব্যবধানে	9
ব্যবধানেই	8
ব্যবধানের	8
ব্যবসা	10
ব্যবসাই	9
ব্যবসাও	9
ব্যবসাকে	9
ব্যবসাকেন্দ্র	6
ব্যবসাক্ষেত্রে	6
ব্যবসাটা	9
ব্যবসাটি	9
ব্যবসাপ্রতিষ্ঠান	4
ব্যবসাপ্রতিষ্ঠানে	4
ব্যবসাপ্রতিষ্ঠানের	3
ব্যবসাবাণিজ্য	6
ব্যবসাবাণিজ্যে	6
ব্যবসাবান্ধব	6
ব্যবসায়	9
ব্যবসায়িক	8
ব্যবসায়ী	9
ব্যবসার	9
ব্যবসাসংক্রান্ত	5
ব্যবসাসফল	7
ব্যবসাসহ	8
ব্যবস্থা	9
ব্যবস্থাই	8
ব্যবস্থাও	8
ব্যবস্থাকে	8
ব্যবস্থাটা	8
ব্যবস্থাটি	8
ব্যবস্থাপক	7
ব্যবস্থাপককে	6
ব্যবস্থাপকসহ	5
ব্যবস্থাপকের	6
ব্যবস্থাপত্র	6
ব্যবস্থাপত্রে	6
ব্যবস্থাপনা	7
ব্যবস্থাপনাও	6
ব্যবস্থাপনাকে	6
ব্যবস্থাপনার	6
ব্যবস্থায়	8
ব্যবস্থার	8
ব্যবস্থারও	7
ব্যবস্থাসহ	7
ব্যবহার	9
ব্যবহারই	8
ব্যবহারও	8
ব্যবহারকরতে	6
ব্যবহারকরা	7
ব্যবহারকারী	7
ব্যবহারকারীই	6
ব্যবহারকারীকে	6
ব্যবহারকারীদের	5
ব্যবহারকারীর	6
ব্যবহারকারীরা	6
ব্যবহারকারীরাও	5
ব্যবহারকে	8
ব্যবহারবান্ধব	5
ব্যবহারবিধি	7
ব্যবহারযোগ্য	6
ব্যবহারসহ	7
ব্যবহারিক	8
ব্যবহারে	9
ব্যবহারেই	8
ব্যবহারেও	8
ব্যবহারের	8
ব্যবহারেরও	7
ব্যবহারোপযোগী	6
ব্যবহার্য	8
ব্যবহিত	9
ব্যবহৃত	9
ব্যভিচার	9
ব্যভিচারের	8
ব্যয়	11
ব্যরিস্টার	8
ব্যর্থ	10
ব্যর্থই	9
ব্যর্থতা	9
ব্যর্থতাই	8
ব্যর্থতাও	8
ব্যর্থতাকে	8
ব্যর্থতার	8
ব্যর্থপ্রেম	7
ব্যস	11
ব্যস্ত	10
ব্যস্ততম	8
ব্যস্ততা	9
ব্যস্ততাও	8
ব্যস্ততার	8
ব্যহত	10
ব্যাং	12
ব্যাংক	11
ব্যাংকই	10
ব্যাংকঋণ	9
ব্যাংকঋণের	8
ব্যাংকও	10
ব্যাংকক	10
ব্যাংককে	10
ব্যাংককেই	9
ব্যাংককের	9
ব্যাংকগুলোও	8
ব্যাংকগুলোকে	8
ব্যাংকগুলোতে	8
ব্যাংকগুলোর	8
ব্যাংকটি	10
ব্যাংকটিকে	9
ব্যাংকটিতে	9
ব্যাংকটির	9
ব্যাংকবহির্ভূত	6
ব্যাংকসমূহের	7
ব্যাংকসহ	9
ব্যাংকার	10
ব্যাংকারদের	8
ব্যাংকাররা	9
ব্যাংকার্স	9
ব্যাংকিং	11
ব্যাংকে	11
ব্যাংকেই	10
ব্যাংকেও	10
ব্যাংকের	10
ব্যাংকেরও	9
ব্যাক	11
ব্যাকআপ	9
ব্যাককোম্ব	8
ব্যাকগ্রাউন্ড	6
ব্যাকগ্রাউন্ডে	6
ব্যাকপ্যাক	8
ব্যাকফুটে	9
ব্যাকবোন	9
ব্যাকরণ	9
ব্যাকরণে	9
ব্যাকরণের	8
ব্যাকুল	10
ব্যাকুলতা	9
ব্যাকের	10
ব্যাক্টেরিয়া	8
ব্যাক্ত	10
ব্যাক্তি	10
ব্যাক্তিকে	9
ব্যাক্তিগত	8
ব্যাখ্যা	10
ব্যাখ্যাই	9
ব্যাখ্যাও	9
ব্যাখ্যাটি	9
ব্যাখ্যামূলক	7
ব্যাখ্যার	9
ব্যাগ	11
ব্যাগও	10
ব্যাগগুলো	9
ব্যাগটা	10
ব্যাগভর্তি	8
ব্যাগসহ	9
ব্যাগিং	11
ব্যাগে	11
ব্যাগেজ	10
ব্যাগের	10
ব্যাঘাত	10
ব্যাঙাচি	10
ব্যাঙের	10
ব্যাঙ্ক	10
ব্যাচ	11
ব্যাচে	11
ব্যাচের	10
ব্যাচেলর	9
ব্যাচেলরদের	7
ব্যাজ	11
ব্যাট	11
ব্যাটও	10
ব্যাটকে	10
ব্যাটটা	10
ব্যাটটি	10
ব্যাটম্যান	8
ব্যাটম্যানের	7
ব্যাটল	10
ব্যাটসম্যান	7
ব্যাটসম্যানই	6
ব্যাটসম্যানও	6
ব্যাটসম্যানকে	6
ব্যাটসম্যানদের	5
ব্যাটসম্যানদেরই	4
ব্যাটসম্যানদেরও	4
ব্যাটসম্যানরা	6
ব্যাটসম্যানরাই	5
ব্যাটসম্যানরাও	5
ব্যাটসম্যানের	6
ব্যাটসম্যানেরা	6
ব্যাটসো	10
ব্যাটা	11
ব্যাটার	10
ব্যাটারি	10
ব্যাটারিচালিত	7
ব্যাটারিটি	9
ব্যাটারির	9
ব্যাটারে	10
ব্যাটিং	11
ব্যাটিংই	10
ব্যাটিংও	10
ব্যাটিংকে	10
ব্যাটিংটা	10
ব্যাটিংটাও	9
ব্যাটেই	10
ব্যাটের	10
ব্যাডমিন্টন	7
ব্যাণ্ডদল	8
ব্যাতিক্রম	8
ব্যাতীত	10
ব্যাথার	10
ব্যাধি	11
ব্যাধির	10
ব্যান	11
ব্যানবেইস	8
ব্যানানা	10
ব্যানার	10
ব্যানারে	10
ব্যানারেই	9
ব্যানারের	9
ব্যানার্জি	9
ব্যানার্জিও	8
ব্যানার্জিকে	8
ব্যানার্জির	8
ব্যানার্জীর	8
ব্যান্ড	10
ব্যান্ডউইডথ	6
ব্যান্ডউইথ	7
ব্যান্ডউইথের	6
ব্যান্ডটি	9
ব্যান্ডটির	8
ব্যান্ডদল	8
ব্যান্ডে	10
ব্যান্ডেজ	9
ব্যান্ডেজে	9
ব্যান্ডের	9
ব্যাপক	10
ব্যাপকতা	9
ব্যাপকতার	8
ব্যাপকভাবে	8
ব্যাপকভিত্তিক	6
ব্যাপকসংখ্যক	6
ব্যাপকহারে	8
ব্যাপন	10
ব্যাপম	10
ব্যাপরে	10
ব্যাপার	10
ব্যাপারই	9
ব্যাপারও	9
ব্যাপারটা	9
ব্যাপারটাই	8
ব্যাপারটাও	8
ব্যাপারটাকে	8
ব্যাপারটার	8
ব্যাপারটি	9
ব্যাপারটিই	8
ব্যাপারটিও	8
ব্যাপারটিকে	8
ব্যাপারটির	8
ব্যাপারি	10
ব্যাপারী	10
ব্যাপারীকে	9
ব্যাপারীর	9
ব্যাপারীরা	9
ব্যাপারে	10
ব্যাপারেই	9
ব্যাপারেও	9
ব্যাপারের	9
ব্যাপি	11
ব্যাপী	11
ব্যাপৃত	10
ব্যাপ্টিস্ট	8
ব্যাপ্ত	10
ব্যাপ্তির	9
ব্যাবধানে	9
ব্যাবসা	10
ব্যাবসায়ী	9
ব্যাবস্থা	9
ব্যাবহার	9
ব্যাবিলন	9
ব্যাবিলনের	8
ব্যায়াম	10
ব্যায়ামের	9
ব্যারাক	10
ব্যারাকপুর	8
ব্যারাকে	10
ব্যারাকের	9
ব্যারাজ	10
ব্যারাজের	9
ব্যারি	11
ব্যারিওস	9
ব্যারিকেড	9
ব্যারিস্টার	8
ব্যারিস্টারি	8
ব্যারেজ	10
ব্যারেজের	9
ব্যারেল	10
ব্যারেলপ্রতি	7
ব্যারেলে	10
ব্যারোমিটার	8
ব্যার্থ	10
ব্যালকনি	9
ব্যালকনিতে	8
ব্যালট	10
ব্যালটে	10
ব্যালটের	9
ব্যালন	10
ব্যালান্সড	8
ব্যালাস্টিক	8
ব্যালে	11
ব্যালেন্স	9
ব্যালেরিনা	9
ব্যাশ	11
ব্যাশে	11
ব্যাস	11
ব্যাসার্ধ	9
ব্যাসার্ধের	8
ব্যাসের	10
ব্যাসেল	10
ব্যাস্ত	10
ব্যাহত	10
ব্যুৎপত্তি	8
ব্যুরো	11
ব্যুরোকে	10
ব্যুরোতে	10
ব্যোমকেশ	9
ব্রকলি	10
ব্রকোলি	10
ব্রজমোহন	8
ব্রজেন্দ্র	8
ব্রড	11
